"COUNTRY.ID","COUNTRY","COUNTRY.Description","INDICATOR.ID","INDICATOR","INDICATOR.Description","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.ID","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS","GEOGRAPHIC_MARINE_ZONES_AND_CLIMATIC_CLASSIFICATIONS.Description","FREQUENCY.ID","FREQUENCY","FREQUENCY.Description","TIME_PERIOD","OBS_VALUE","SCALE.ID","SCALE","SCALE.Description"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1996","135.3239894","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1997","136.3260753","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1998","137.0196003","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","1999","134.8528375","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2000","143.9206166","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2001","141.3015903","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2002","130.6948853","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2003","130.9730546","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2004","127.5389728","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2005","120.3543575","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2006","111.3886468","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2007","115.2586832","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2008","115.0235785","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2009","113.2293362","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2010","107.924649","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
"COL","Colombia","","LC_CAII_IX","Climate Altering Land Cover Index, Index","Climate Altering Land Cover Index Index is used here as the unit of measure for values that result from an index computation.","CA","Climate altering","Climate altering","A","Annual","To be used for data collected or disseminated every year.","2011","110.7701551","0","Units","In scientific notation, expressed as ten raised to the power of zero (10^0)"
